@relation 	/home/yyang/Data/sign
@attribute	Attribute-0	real
@attribute	Attribute-1	real
@attribute	Attribute-2	real
@attribute	Attribute-3	real
@attribute	Attribute-4	real
@attribute	Attribute-5	real
@attribute	Attribute-6	real
@attribute	Attribute-7	real
@attribute	class { alive, all, answer  }

@data
-0.335938,0.257812,0.054688,0.333333,0,0,0,0,alive

-0.289062,0.335938,0.046875,0.25,0,0,0,0,alive

-0.257812,0.320312,0.039062,0.25,0,0,0,0,alive

-0.195312,0.3125,0.03125,0.25,0,0,0,0,alive

-0.148438,0.28125,0.015625,0.166667,0,0,0,0,alive

-0.140625,0.226562,0.007812,0.166667,0,0,0,0,alive

-0.117188,0.171875,0.007812,0.166667,0,0,0,0,alive

-0.054688,0.09375,0,0.083333,0,0,0,0,alive

-0.03125,0.046875,0,0,0,0,0,0,alive

-0.03125,0.015625,0,0,0,0.25,0,0,alive

0,0.007812,0,0,0,0.75,0,0.25,alive

0,0,0,0,0,0.75,0,0.25,alive

0,0.007812,0,0.083333,0,0.75,0.25,0.5,alive

0,0,0,0,0,0.75,0.25,0.5,alive

0.015625,0,0,0,0,0.75,0.25,0.5,alive

0.015625,0,0,0,0,0.75,0.25,0.5,alive

0.015625,0.007812,0,0,0,0.75,0.25,0.5,alive

0.039062,0,0,0,0,0.75,0.25,0.5,alive

0.03125,0.007812,0,0,0,0.75,0.25,0.5,alive

0,0,0,0,0,0.75,0.25,0.5,alive

-0.015625,-0.007812,0,0,0,0.75,0.25,0.5,alive

-0.015625,-0.007812,0,0,0,0.75,0.25,0.5,alive

0,0,0,0,0,0.75,0,0.25,alive

0,0,0,0,0,0.75,0,0.25,alive

0,0,0,0,0,0.75,0,0.25,alive

0,0,0,0,0,0.75,0.25,0.5,alive

-0.007812,0,0,0,0,0.75,0.25,0.5,alive

-0.023438,0,0,0,0,0.75,0.25,0.5,alive

-0.015625,0,0.007812,0,0,0.75,0.25,0.5,alive

0,0,0.007812,0,0,0.75,0.25,0.5,alive

-0.015625,0.015625,0.007812,0,0,0.5,0,0.25,alive

-0.03125,0.023438,0.007812,0,0,0.5,0,0.25,alive

-0.039062,0.03125,0.007812,0,0,0.25,0,0.25,alive

-0.0625,0.039062,0.007812,0,0,0,0,0,alive

-0.078125,0.054688,0.007812,0.083333,0,0,0,0,alive

-0.117188,0.054688,0.007812,0.083333,0,0,0,0,alive

-0.164062,0.070312,0.007812,0.083333,0,0,0,0,alive

-0.226562,0.09375,0.015625,0.083333,0,0,0,0,alive

-0.273438,0.148438,0.03125,0.166667,0,0,0,0,alive

-0.304688,0.210938,0.039062,0.25,0,0,0,0,alive

-0.335938,0.21875,0.054688,0.083333,0,0,0,0,alive

-0.335938,0.289062,0.054688,0.333333,0,0,0,0,alive

-0.296875,0.320312,0.054688,0.333333,0,0,0,0,alive

-0.242188,0.328125,0.046875,0.333333,0,0,0,0,alive

-0.226562,0.3125,0.039062,0.333333,0,0,0,0,alive

-0.21875,0.265625,0.039062,0.25,0,0,0,0,alive

-0.234375,0.257812,0.039062,0.25,0,0,0,0,alive

-0.265625,0.226562,0.039062,0.25,0,0,0,0,alive

-0.289062,0.210938,0.046875,0.25,0,0,0,0,alive

-0.296875,0.25,0.054688,0.25,0,0,0,0,alive

-0.320312,0.289062,0.054688,0.333333,0,0,0,0,alive

-0.289062,0.3125,0.054688,0.333333,0,0,0,0,alive

-0.265625,0.289062,0.046875,0.166667,0,0,0,0,alive

-0.21875,0.296875,0.039062,0.25,0,0,0,0,alive

-0.203125,0.265625,0.023438,0.25,0,0,0,0,alive

-0.179688,0.242188,0.015625,0.166667,0,0,0,0,alive

-0.140625,0.203125,0.007812,0.166667,0,0,0,0,alive

-0.109375,0.140625,0.007812,0.166667,0,0,0,0,alive

-0.085938,0.070312,0,0.166667,0,0,0,0,alive

-0.070312,0.039062,0,0.166667,0,0.25,0,0.25,alive

-0.0625,0.03125,0,0.083333,0,0.75,0,0.5,alive

-0.0625,0.03125,0,0,0,0.75,0.25,0.5,alive

-0.0625,0,0,0.916667,0,0.75,0.25,0.75,alive

-0.148438,0,0,0.916667,0,0.75,0.25,0.75,alive

-0.148438,-0.007812,0,0.916667,0,0.75,0.25,0.75,alive

-0.148438,-0.007812,0,0.916667,0,0.75,0.25,0.75,alive

-0.148438,-0.007812,0,0.916667,0,0.75,0.25,0.75,alive

-0.140625,0,0,0.916667,0,0.75,0.25,0.75,alive

-0.140625,0,0,0.916667,0,0.75,0.25,0.75,alive

-0.140625,-0.007812,0,0.916667,0,0.75,0.25,0.75,alive

0.015625,0.007812,0,0,0,0.75,0.25,0.5,alive

0,0.007812,0,0,0,0.75,0.25,0.5,alive

0,0,0,0,0,0.75,0.25,0.5,alive

0,0,0,0,0,0.75,0.25,0.5,alive

-0.085938,0.007812,0,0,0,0.75,0.25,0.5,alive

0.007812,0.015625,0,0,0,0.75,0.25,0.5,alive

0,0.023438,0,0,0,0.75,0.25,0.5,alive

0.007812,0.039062,0,0,0,0.75,0.25,0.5,alive

0.007812,0.046875,0,0,0,0.75,0.25,0.5,alive

0.007812,0.046875,0,0,0,0.75,0.25,0.5,alive

0,0.046875,0,0,0,0.5,0.25,0.5,alive

0,0.046875,0,0,0,0.5,0.25,0.5,alive

0,0.054688,0.007812,0,0,0.5,0.25,0.5,alive

0,0.054688,0.007812,0,0,0.25,0,0.5,alive

0,0.0625,0.007812,0,0,0,0,0.25,alive

-0.023438,0.070312,0.007812,0,0,0,0,0,alive

-0.070312,0.054688,0.007812,0.083333,0,0,0,0,alive

-0.117188,0.078125,0.015625,0.083333,0,0,0,0,alive

-0.164062,0.117188,0.023438,0.166667,0,0,0,0,alive

-0.234375,0.1875,0.039062,0.25,0,0,0,0,alive

-0.265625,0.265625,0.054688,0.25,0,0,0,0,alive

-0.257812,0.335938,0.0625,0.333333,0,0,0,0,alive

-0.257812,0.375,0.054688,0.333333,0,0,0,0,alive

-0.1875,0.382812,0.054688,0.083333,0,0,0,0,alive

-0.1875,0.398438,0.046875,0.333333,0,0,0,0,alive

-0.179688,0.367188,0.039062,0.25,0,0,0,0,alive

-0.1875,0.328125,0.03125,0.166667,0,0,0,0,alive

-0.1875,0.289062,0.03125,0.25,0,0,0,0,alive

-0.210938,0.28125,0.039062,0.25,0,0,0,0,alive

-0.25,0.304688,0.046875,0.25,0,0,0,0,alive

-0.265625,0.328125,0.054688,0.25,0,0,0,0,alive

-0.351562,0.257812,0.0625,0.916667,0,0,0,0,alive

-0.28125,0.328125,0.054688,0.166667,0,0,0,0,alive

-0.210938,0.34375,0.046875,0.083333,0,0,0,0,alive

-0.179688,0.328125,0.03125,0.25,0,0,0,0,alive

-0.15625,0.304688,0.023438,0.25,0,0,0,0,alive

-0.109375,0.273438,0.015625,0.25,0,0,0,0,alive

-0.078125,0.21875,0.007812,0.166667,0,0,0,0,alive

-0.070312,0.171875,0,0.166667,0,0,0,0,alive

-0.03125,0.109375,0,0.166667,0,0,0,0,alive

-0.007812,0.054688,0,0.166667,0,0.25,0,0.25,alive

-0.03125,0.046875,0,0.166667,0,0.5,0,0.5,alive

-0.015625,0.015625,0,0.083333,0,0.75,0.25,0.75,alive

-0.007812,0.007812,0,0.083333,0,0.75,0.25,0.75,alive

0,0.015625,0,0.083333,0,0.75,0.25,0.75,alive

0.007812,0.015625,0,0.083333,0,0.75,0.25,0.75,alive

0.007812,0.015625,0,0.083333,0,0.75,0.25,0.75,alive

0.007812,0.015625,0,0.083333,0,0.75,0.25,0.75,alive

0.015625,0.015625,0,0.083333,0,0.75,0.25,0.75,alive

0.015625,0.015625,0,0.083333,0,0.75,0.25,0.75,alive

0.015625,0.015625,0,0.083333,0,0.75,0.25,0.75,alive

0.015625,0.015625,0,0.083333,0,0.75,0.25,0.75,alive

-0.007812,0,0,0,0.75,0.5,0.5,0.5,alive

-0.023438,-0.007812,0,0,0.75,0.5,0.5,0.5,alive

-0.03125,-0.015625,0,0,0.75,0.5,0.5,0.5,alive

-0.007812,-0.007812,0,0,0.75,0.5,0.5,0.5,alive

-0.007812,0,0,0.083333,0.75,0.5,0.5,0.5,alive

-0.007812,0,0,0.083333,0.75,0.5,0.5,0.5,alive

0,0,0,0.083333,0.75,0.5,0.5,0.5,alive

0.007812,0.007812,0,0,0.75,0.5,0.5,0.5,alive

0.007812,0.007812,0,0,0.75,0.5,0.5,0.5,alive

0,0.015625,0,0,0.75,0.5,0.5,0.25,alive

0.007812,0.015625,0,0,0.75,0.5,0.5,0.5,alive

0,0.015625,0,0,0.75,0.5,0.5,0.25,alive

0,0.015625,0,0,0.75,0.5,0.5,0.5,alive

0,0.015625,0,0,0.75,0.5,0.5,0.25,alive

0,0.015625,0,0,0.75,0.5,0.5,0.5,alive

0,0.015625,0,0,0.75,0.5,0.5,0.25,alive

0,0.015625,0,0,0.75,0.5,0.5,0.5,alive

0,0.015625,0,0,0.75,0.5,0.5,0.5,alive

0,0.015625,0,0,0.75,0.5,0.5,0.5,alive

0,0.015625,0,0,0.75,0.5,0.5,0.25,alive

0,0.015625,0,0,0.75,0.5,0.5,0.5,alive

0,0.015625,0,0,0.75,0.5,0.5,0.5,alive

0,0.015625,0,0,0.75,0.5,0.5,0.5,alive

0,0,0,0,0.75,0,0.25,0,alive

-0.015625,0,0,0,0.75,0,0,0,alive

-0.039062,0,0,0.083333,0.75,0,0,0,alive

0,0.015625,0,0.083333,0.75,0,0,0,alive

-0.039062,0.039062,0.007812,0.166667,0.75,0,0,0,alive

-0.046875,0.054688,0.007812,0.083333,0.75,0,0,0,alive

-0.085938,0.085938,0.015625,0.166667,0.75,0,0,0,alive

-0.148438,0.148438,0.03125,0.25,0.75,0,0,0,alive

-0.21875,0.171875,0.046875,0.25,0.75,0,0,0,alive

-0.226562,0.234375,0.054688,0.25,0.75,0,0,0,alive

-0.195312,0.28125,0.046875,0.333333,0.75,0,0,0,alive

-0.164062,0.304688,0.039062,0.25,0.75,0,0,0,alive

-0.125,0.289062,0.03125,0.25,0.75,0,0,0,alive

-0.109375,0.28125,0.023438,0.25,0.75,0,0,0,alive

-0.09375,0.25,0.023438,0.25,0.75,0,0,0,alive

-0.164062,0.226562,0.03125,0.25,0.75,0,0,0,alive

-0.257812,0.164062,0.046875,0.25,0.75,0,0,0,alive

-0.273438,0.195312,0.054688,0.25,0.75,0,0,0,alive

-0.234375,0.25,0.054688,0.25,0.75,0,0,0,alive

-0.210938,0.265625,0.046875,0.25,0.75,0,0,0,alive

-0.15625,0.289062,0.039062,0.25,0.75,0,0,0,alive

-0.125,0.257812,0.023438,0.25,0.75,0,0,0,alive

-0.101562,0.226562,0.015625,0.25,0.75,0,0,0,alive

-0.078125,0.171875,0.007812,0.166667,0.75,0,0,0,alive

-0.054688,0.125,0.007812,0.166667,0.75,0,0,0.25,alive

-0.0625,0.085938,0,0,0.75,0.25,0,0.5,alive

-0.046875,0.054688,0,0,0.75,0.75,0.5,0.75,alive

-0.015625,0.046875,0,0,0.75,0.75,0.75,0.75,alive

0,0.046875,0,0,0.75,0.75,0.75,0.75,alive

0.015625,0.03125,0,0,0.75,0.75,0.75,0.75,alive

0.007812,0.046875,0,0.166667,0.75,0.75,0.75,0.75,alive

0.03125,0.03125,0,0,0.75,0.75,0.75,0.75,alive

0.03125,0.03125,0,0,0.75,0.75,0.75,0.75,alive

0.015625,0.046875,0,0.083333,0.75,0.75,0.75,0.75,alive

0.03125,0.03125,0,0,0.75,0.75,0.75,0.75,alive

0.03125,0.03125,0,0,0.75,0.75,0.75,0.75,alive

0.03125,0.03125,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.75,0.75,0.75,alive

0.007812,0,0,0,0.75,0.75,0.75,0.75,alive

0.015625,0,0,0,0.75,0.75,0.75,0.75,alive

0.015625,0,0,0,0.75,0.75,0.75,0.75,alive

-0.007812,0,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.75,0.75,0.75,alive

0,0.007812,0,0,0.75,0.75,0.75,0.75,alive

0.015625,0.015625,0,0,0.75,0.75,0.75,0.75,alive

0.015625,0.015625,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.75,0.75,0.75,alive

0,0,0,0,0.75,0.5,0.75,0.5,alive

-0.007812,0,0,0,0.75,0.25,0.25,0.25,alive

0,0,0.007812,0,0.75,0,0.25,0,alive

0,-0.007812,0.007812,0.083333,0.75,0,0.25,0,alive

-0.03125,0,0.007812,0.083333,0.75,0,0.25,0,alive

-0.046875,0.015625,0.015625,0.083333,0.75,0,0,0,alive

-0.125,0.0625,0.023438,0.166667,0.75,0,0,0,alive

-0.179688,0.132812,0.03125,0.25,0.75,0,0,0,alive

-0.203125,0.171875,0.046875,0.166667,0.75,0,0,0,alive

-0.203125,0.242188,0.054688,0.25,0.75,0,0,0,alive

-0.210938,0.296875,0.054688,0.333333,0.75,0,0,0,alive

-0.15625,0.320312,0.046875,0.25,0.75,0,0,0,alive

-0.117188,0.296875,0.039062,0.25,0.75,0,0,0,alive

-0.0625,0.257812,0.039062,0.25,0.75,0,0,0,alive

-0.078125,0.203125,0.039062,0.25,0.75,0,0,0,alive

-0.132812,0.226562,0.039062,0.25,0.75,0,0,0,alive

-0.15625,0.234375,0.054688,0.333333,0.75,0,0,0,alive

-0.171875,0.273438,0.0625,0.333333,0.75,0,0,0,alive

-0.179688,0.273438,0.0625,0.333333,0.75,0,0,0,alive

-0.140625,0.265625,0.054688,0.333333,0.75,0,0,0,alive

-0.125,0.265625,0.046875,0.25,0.75,0,0,0,alive

-0.078125,0.234375,0.03125,0.166667,0.75,0,0,0,alive

-0.054688,0.171875,0.023438,0.166667,0.75,0,0,0,alive

-0.046875,0.140625,0.015625,0.25,0.75,0,0,0.5,alive

-0.046875,0.085938,0.007812,0.166667,0.75,0.25,0,0.75,alive

-0.03125,0.023438,0.007812,0.083333,0.75,0.75,0.75,0.75,alive

-0.03125,0.007812,0.007812,0,0.75,0.75,0.75,0.75,alive

-0.007812,0,0.007812,0.916667,0.75,0.75,0.75,0.75,alive

-0.007812,-0.015625,0.007812,0,0.75,0.75,0.75,0.75,alive

-0.015625,-0.015625,0.007812,0,0.75,0.75,0.75,0.75,alive

-0.015625,-0.015625,0.007812,0,0.75,0.75,0.75,0.75,alive

-0.007812,-0.015625,0.007812,0.083333,0.75,0.75,0.75,0.75,alive

-0.015625,-0.023438,0.007812,0,0.75,0.75,0.75,0.75,alive

-0.023438,-0.023438,0.007812,0,0.75,0.75,0.75,0.75,alive

-0.023438,-0.023438,0.007812,0,0.75,0.75,0.75,0.75,alive

-0.023438,-0.007812,0,0,0.25,0.5,0.5,0,alive

-0.03125,-0.007812,0,0,0.25,0.5,0.5,0,alive

-0.023438,-0.015625,0,0,0.25,0.5,0.5,0,alive

-0.023438,-0.007812,0,0,0.25,0.5,0.5,0,alive

-0.03125,0,0,0,0.25,0.25,0.25,0,alive

-0.03125,0,0,0,0.25,0,0.25,0,alive

-0.039062,0.015625,0.007812,0,0.25,0,0.25,0,alive

-0.03125,0.023438,0.007812,0.083333,0.25,0,0.25,0,alive

-0.039062,0.046875,0.015625,0.083333,0.25,0,0.25,0,alive

-0.070312,0.070312,0.015625,0.083333,0.25,0,0.25,0.75,alive

-0.101562,0.109375,0.023438,0.083333,0.25,0,0.25,0,alive

-0.117188,0.109375,0.03125,0.083333,0.25,0,0.25,0,alive

-0.171875,0.164062,0.039062,0.166667,0.25,0,0.25,0,alive

-0.226562,0.1875,0.046875,0.166667,0.25,0,0.25,0,alive

-0.28125,0.203125,0.054688,0.166667,0.25,0,0.25,0,alive

-0.265625,0.234375,0.0625,0.166667,0.25,0,0.25,0,alive

-0.25,0.289062,0.0625,0.166667,0.25,0,0.25,0,alive

-0.242188,0.3125,0.054688,0.166667,0.25,0,0,0,alive

-0.257812,0.296875,0.054688,0.166667,0.25,0,0,0,alive

-0.226562,0.320312,0.054688,0.166667,0.25,0,0.25,0,alive

-0.234375,0.320312,0.054688,0.083333,0.25,0,0,0,alive

-0.265625,0.265625,0.054688,0.166667,0.25,0,0,0,alive

-0.335938,0.234375,0.0625,0.166667,0.25,0,0.25,0,alive

-0.328125,0.242188,0.0625,0.166667,0.25,0,0.25,0,alive

-0.3125,0.265625,0.0625,0.25,0.25,0.25,0.25,0,alive

-0.28125,0.28125,0.054688,0.25,0.25,0,0.25,0,alive

-0.25,0.304688,0.046875,0.25,0.25,0,0,0,alive

-0.21875,0.3125,0.046875,0.25,0.25,0,0,0,alive

-0.21875,0.296875,0.039062,0.25,0.25,0,0,0,alive

-0.179688,0.304688,0.03125,0.25,0.25,0,0,0,alive

-0.171875,0.304688,0.03125,0.25,0.25,0,0,0,alive

-0.148438,0.296875,0.023438,0.166667,0.25,0,0,0,alive

-0.132812,0.296875,0.023438,0.25,0.25,0,0,0,alive

-0.148438,0.273438,0.015625,0.083333,0.25,0,0,0,alive

-0.125,0.296875,0.015625,0.166667,0.25,0,0,0,alive

-0.109375,0.289062,0.015625,0.166667,0.25,0,0,0,alive

-0.125,0.289062,0.015625,0.083333,0.25,0,0,0,alive

-0.09375,0.28125,0.015625,0.083333,0.25,0,0,0,alive

-0.109375,0.273438,0.007812,0.083333,0.25,0,0,0,alive

-0.078125,0.3125,0.007812,0.083333,0.25,0,0,0,alive

-0.0625,0.273438,0.007812,0.083333,0.25,0,0,0,alive

-0.0625,0.25,0.007812,0,0.25,0.25,0,0,alive

-0.039062,0.242188,0,0.083333,0.25,0.25,0,0,alive

-0.03125,0.203125,0,0,0.25,0.5,0.25,0,alive

-0.039062,0.1875,0,0.166667,0.25,0.5,0.25,0,alive

-0.023438,0.140625,0,0,0.25,0.5,0.25,0,alive

-0.023438,0.117188,0,0,0.25,0.5,0.25,0,alive

-0.023438,0.085938,0,0,0.25,0.75,0.25,0.25,alive

-0.023438,0.0625,0,0,0.25,0.75,0.5,0.5,alive

-0.015625,0.039062,0,0,0.25,0.75,0.75,0.5,alive

-0.023438,0.054688,0,0.083333,0.25,0.75,0.75,0.5,alive

0,0.015625,0,0,0.25,0.75,0.75,0.75,alive

0,0,0,0,0.25,0.75,0.75,0.75,alive

0.015625,0.007812,0,0,0.25,0.75,0.75,0.75,alive

0.015625,0.007812,0,0,0.25,0.75,0.75,0.75,alive

0.007812,0,0,0,0.25,0.75,0.75,0.75,alive

0.007812,0,0,0,0.25,0.75,0.75,0.5,alive

0.007812,-0.007812,0,0,0.25,0.75,0.75,0.5,alive

0.015625,-0.007812,0,0,0.25,0.75,0.75,0.5,alive

0.015625,-0.023438,0,0,0.25,0.75,0.75,0.5,alive

0.023438,-0.023438,0,0,0.25,0.75,0.75,0.5,alive

0.023438,-0.03125,0,0,0.25,0.75,0.75,0.5,alive

0.023438,-0.023438,0,0,0.25,0.75,0.75,0.5,alive

0.023438,-0.023438,0,0,0.25,0.75,0.75,0.5,alive

0.023438,-0.03125,0,0,0.25,0.75,0.75,0.5,alive

0.023438,-0.023438,0,0,0.25,0.75,0.75,0.5,alive

0.023438,-0.015625,0,0,0.25,0.75,0.75,0.5,alive

0.023438,-0.015625,0,0,0.25,0.75,0.75,0.5,alive

0.007812,0.007812,0,0,0.25,0.75,0.75,0.5,alive

0.023438,-0.015625,0,0,0.25,0.75,0.75,0.5,alive

0.023438,-0.015625,0,0.083333,0.25,0.75,0.75,0.5,alive

0.023438,-0.007812,0,0,0.25,0.75,0.75,0.5,alive

0,0,0,0,0.25,0.75,0,0.25,alive

0,0,0,0,0.25,0.75,0,0.25,alive

0,0,0,0,0.25,0.75,0,0.25,alive

0,0,0,0,0.25,0.75,0,0.25,alive

0,0,0,0,0.25,0.75,0,0.25,alive

0,0,0,0,0.25,0.75,0,0.25,alive

0,0.007812,0.007812,0,0.25,0.75,0,0.25,alive

0,0,0.007812,0,0.25,0.5,0,0,alive

-0.007812,0.007812,0.007812,0,0.25,0,0,0,alive

0,0.039062,0.007812,0.083333,0.25,0,0,0,alive

0,0.085938,0.015625,0.166667,0.25,0,0,0,alive

-0.03125,0.125,0.023438,0.083333,0.25,0,0,0,alive

-0.046875,0.164062,0.039062,0.083333,0.25,0,0,0,alive

-0.070312,0.164062,0.046875,0.083333,0.25,0,0,0,alive

-0.125,0.179688,0.0625,0.166667,0.25,0,0,0,alive

-0.195312,0.171875,0.078125,0.166667,0.25,0,0,0,alive

-0.1875,0.226562,0.085938,0.25,0.25,0,0,0,alive

-0.1875,0.265625,0.085938,0.166667,0.25,0,0,0,alive

-0.171875,0.296875,0.085938,0.166667,0.25,0,0,0,alive

-0.15625,0.335938,0.078125,0.25,0.25,0,0,0,alive

-0.132812,0.351562,0.078125,0.166667,0.25,0,0,0,alive

-0.132812,0.335938,0.078125,0.083333,0.25,0,0,0,alive

-0.148438,0.3125,0.078125,0.166667,0.25,0,0,0,alive

-0.1875,0.25,0.078125,0.166667,0.25,0,0,0,alive

-0.195312,0.25,0.085938,0.25,0.25,0,0,0,alive

-0.203125,0.25,0.085938,0.25,0.25,0,0,0,alive

-0.210938,0.257812,0.09375,0.333333,0.25,0,0,0,alive

-0.195312,0.296875,0.085938,0.25,0.25,0,0,0,alive

-0.203125,0.289062,0.085938,0.333333,0.25,0,0,0,alive

-0.179688,0.320312,0.078125,0.333333,0.25,0,0,0,alive

-0.15625,0.34375,0.070312,0.333333,0.25,0,0,0,alive

-0.117188,0.351562,0.0625,0.25,0.25,0,0,0,alive

-0.109375,0.34375,0.054688,0.25,0.25,0,0,0,alive

-0.070312,0.351562,0.046875,0.25,0.25,0,0,0,alive

-0.070312,0.34375,0.046875,0.25,0.25,0,0,0,alive

-0.046875,0.351562,0.039062,0.25,0.25,0.25,0,0,alive

-0.023438,0.34375,0.039062,0.083333,0.25,0.25,0,0,alive

0,0.34375,0.03125,0.083333,0.25,0.25,0,0,alive

0.023438,0.335938,0.03125,0.083333,0.25,0.25,0,0,alive

0.007812,0.320312,0.023438,0.083333,0.25,0.5,0,0.25,alive

-0.007812,0.296875,0.015625,0.166667,0.25,0.75,0,0.5,alive

0,0.226562,0.015625,0.083333,0.25,0.75,0,0.5,alive

0.007812,0.203125,0.007812,0.083333,0.25,0.75,0,0.75,alive

0,0.179688,0.007812,0.083333,0.25,0.75,0,0.75,alive

0.023438,0.117188,0.007812,0,0.25,0.75,0,0.25,alive

0,0.117188,0.007812,0,0.25,0.75,0,0.25,alive

0,0.070312,0.007812,0,0.25,0.75,0,0.25,alive

-0.007812,0.046875,0.007812,0.083333,0.25,0.75,0,0.75,alive

0,0.046875,0.007812,0.083333,0.25,0.75,0,0.25,alive

0,0.046875,0.007812,0,0.25,0.75,0,0.5,alive

0,0.046875,0.007812,0,0.25,0.75,0,0.25,alive

0.007812,0.039062,0.007812,0,0.25,0.75,0,0.25,alive

0.015625,0.03125,0.007812,0,0.25,0.75,0,0.5,alive

0.015625,0.015625,0.007812,0,0.25,0.75,0,0.5,alive

0.023438,0.007812,0.007812,0,0.25,0.75,0,0.5,alive

0.023438,0.015625,0.007812,0,0.25,0.75,0,0.5,alive

0.023438,0.007812,0.007812,0,0.25,0.75,0,0.5,alive

0.007812,0.023438,0.007812,0,0.25,0.75,0,0.5,alive

0.023438,0.007812,0.007812,0,0.25,0.75,0,0.5,alive

0,0.023438,0.007812,0.083333,0,0,0,0,alive

0,0,0,0,0.25,0.75,0,0.5,alive

0,0,0,0,0.25,0.75,0,0.5,alive

0.007812,0,0,0,0.25,0.75,0,0.5,alive

0,0,0.015625,0.166667,0,0,0,0,alive

0.007812,0.015625,0,0,0.25,0.75,0,0,alive

0.023438,0,0,0,0.25,0.5,0,0,alive

0.023438,0.015625,0,0.083333,0.25,0,0,0,alive

0.023438,0.023438,0,0.083333,0.25,0,0,0,alive

0.039062,0.0625,0.007812,0.083333,0.25,0,0,0,alive

0.023438,0.09375,0.015625,0.166667,0.25,0,0,0,alive

0.007812,0.125,0.015625,0.083333,0.25,0,0,0,alive

-0.03125,0.164062,0.03125,0.166667,0.25,0,0,0,alive

-0.078125,0.164062,0.039062,0.166667,0.25,0,0,0,alive

-0.117188,0.179688,0.054688,0.166667,0.25,0,0,0,alive

-0.148438,0.1875,0.070312,0.166667,0.25,0,0,0,alive

-0.210938,0.210938,0.078125,0.25,0.25,0,0,0,alive

-0.203125,0.265625,0.085938,0.25,0.25,0,0,0,alive

-0.171875,0.296875,0.078125,0.25,0.25,0,0,0,alive

-0.148438,0.320312,0.070312,0.25,0.25,0,0,0,alive

-0.101562,0.328125,0.070312,0.25,0.25,0,0,0,alive

-0.101562,0.328125,0.070312,0.25,0.25,0,0,0,alive

-0.148438,0.304688,0.070312,0.25,0.25,0,0,0,alive

-0.1875,0.273438,0.078125,0.25,0.25,0,0,0,alive

-0.21875,0.265625,0.078125,0.25,0.25,0,0,0,alive

-0.21875,0.28125,0.085938,0.25,0.25,0,0,0,alive

-0.21875,0.289062,0.078125,0.25,0.25,0,0,0,alive

-0.21875,0.289062,0.070312,0.333333,0.25,0,0,0,alive

-0.179688,0.328125,0.0625,0.333333,0.25,0,0,0,alive

-0.125,0.351562,0.054688,0.25,0.25,0,0,0,alive

-0.101562,0.351562,0.046875,0.25,0.25,0,0,0,alive

-0.085938,0.351562,0.046875,0.25,0.25,0,0,0,alive

-0.03125,0.359375,0.039062,0.25,0.25,0.25,0,0,alive

-0.023438,0.34375,0.03125,0.25,0.25,0.25,0,0,alive

-0.007812,0.351562,0.03125,0.166667,0.25,0.5,0,0,alive

-0.007812,0.34375,0.023438,0.083333,0.25,0.5,0,0,alive

-0.015625,0.3125,0.023438,0.25,0.25,0.5,0,0,alive

0,0.28125,0.015625,0.083333,0.25,0.5,0,0,alive

-0.007812,0.257812,0.015625,0.166667,0.25,0.75,0,0,alive

-0.015625,0.25,0.007812,0.166667,0.25,0.75,0,0,alive

-0.015625,0.195312,0.007812,0.083333,0.25,0.75,0,0,alive

0,0.179688,0.007812,0.083333,0.25,0.75,0,0,alive

0,0.148438,0,0.083333,0.25,0.75,0,0,alive

-0.015625,0.117188,0,0.083333,0.25,0.75,0,0,alive

-0.007812,0.109375,0,0.083333,0.25,0.75,0,0.25,alive

0.007812,0.085938,0,0.083333,0.25,0.75,0,0.25,alive

0,0.054688,0,0,0.25,0.75,0,0.25,alive

0,0.03125,0,0,0.25,0.75,0,0.25,alive

0,0.023438,0,0,0.25,0.75,0,0.25,alive

0.007812,0.015625,0,0,0.25,0.75,0,0.25,alive

0.007812,0.015625,0,0,0.25,0.75,0,0.25,alive

0,0.015625,0,0,0.25,0.75,0,0.25,alive

0.007812,0.015625,0,0,0.25,0.75,0,0.25,alive

