@relation 	/home/yyang/Data/syncon
@attribute	Attribute-0	real
@attribute	Attribute-1	real
@attribute	Attribute-2	real
@attribute	Attribute-3	real
@attribute	Attribute-4	real
@attribute	Attribute-5	real
@attribute	Attribute-6	real
@attribute	Attribute-7	real
@attribute	Attribute-8	real
@attribute	Attribute-9	real
@attribute	Attribute-10	real
@attribute	Attribute-11	real
@attribute	Attribute-12	real
@attribute	Attribute-13	real
@attribute	Attribute-14	real
@attribute	Attribute-15	real
@attribute	Attribute-16	real
@attribute	Attribute-17	real
@attribute	Attribute-18	real
@attribute	Attribute-19	real
@attribute	Attribute-20	real
@attribute	Attribute-21	real
@attribute	Attribute-22	real
@attribute	Attribute-23	real
@attribute	Attribute-24	real
@attribute	Attribute-25	real
@attribute	Attribute-26	real
@attribute	Attribute-27	real
@attribute	Attribute-28	real
@attribute	Attribute-29	real
@attribute	Attribute-30	real
@attribute	Attribute-31	real
@attribute	Attribute-32	real
@attribute	Attribute-33	real
@attribute	Attribute-34	real
@attribute	Attribute-35	real
@attribute	Attribute-36	real
@attribute	Attribute-37	real
@attribute	Attribute-38	real
@attribute	Attribute-39	real
@attribute	Attribute-40	real
@attribute	Attribute-41	real
@attribute	Attribute-42	real
@attribute	Attribute-43	real
@attribute	Attribute-44	real
@attribute	Attribute-45	real
@attribute	Attribute-46	real
@attribute	Attribute-47	real
@attribute	Attribute-48	real
@attribute	Attribute-49	real
@attribute	Attribute-50	real
@attribute	Attribute-51	real
@attribute	Attribute-52	real
@attribute	Attribute-53	real
@attribute	Attribute-54	real
@attribute	Attribute-55	real
@attribute	Attribute-56	real
@attribute	Attribute-57	real
@attribute	Attribute-58	real
@attribute	Attribute-59	real
@attribute	class { normal, cyclic, increasing, decreasing, upward, downward  }

@data
27.6480,33.5861,42.7934,46.4275,41.1317,33.9477,29.1796,25.3117,19.6424,11.4724,21.7208,22.18610,27.5997,34.3349,37.9275,40.2055,42.1164,40.0931,24.3769,19.7755,12.5162,13.33790,20.62800,26.44210,36.36590,39.81480,42.85540,48.37190,36.85830,36.71310,27.59070,17.53320,16.34270,21.46770,13.71890,29.72730,31.87940,36.25590,43.95100,41.94730,39.08280,39.83520,29.73030,19.15930,19.26900,11.57920,18.72240,29.88830,29.916200,38.600600,44.202100,42.984100,39.9989000,30.0995000,27.5627000,19.786300,13.4556000,20.3962000,24.2370000,23.5146000,cyclic

27.6615,37.1994,39.1576,44.2635,46.4725,40.1781,38.7275,24.4118,25.1548,15.9376,13.1251,16.86670,13.8752,29.9686,34.3223,40.8696,44.2248,47.5938,47.6068,44.7513,39.8125,32.46140,16.64610,16.30540,21.25630,20.62740,19.26700,31.90100,34.99540,43.64260,43.15210,47.12520,48.52370,33.13110,32.69740,20.29970,14.34960,18.32970,12.15450,11.26140,19.70050,29.31330,30.45740,39.91410,49.54310,49.85140,46.44510,39.56130,28.859800,22.485800,13.967100,10.006100,11.7150000,15.9452000,21.3477000,25.439400,41.0241000,37.1046000,45.6228000,43.5888000,cyclic

26.2397,35.0625,48.1225,49.9508,35.5473,40.5235,24.2953,20.7257,19.7114,21.3931,25.4068,31.61840,37.4725,35.7729,38.9880,45.5345,37.1953,26.4065,18.7612,24.1489,11.3990,20.86850,25.10200,33.35680,36.63280,37.64040,41.72540,42.37350,34.15000,32.21450,22.92060,17.11640,13.98890,15.96210,21.16230,38.31490,35.83080,46.37280,47.74590,33.05520,34.92890,22.78220,13.36930,21.99650,16.90570,20.10660,32.45630,43.19640,42.650900,47.738900,41.398100,40.824500,25.2424000,17.2580000,14.7021000,17.765300,17.2865000,28.6266000,31.6516000,38.9610000,cyclic

26.8911,43.6161,46.4914,41.6352,42.2098,34.4329,20.8029,13.0554,14.9234,15.4818,30.7871,38.13100,39.0141,41.8578,40.0218,35.1921,23.0421,22.3659,11.7988,18.6745,24.8879,34.39580,38.61060,45.15640,43.43750,38.21770,28.17380,24.71510,20.48310,17.37370,22.72720,36.10490,44.43730,42.91980,43.57720,42.39160,35.56080,27.74540,15.82910,21.86440,18.41220,29.64490,39.51660,44.57150,38.62880,40.56670,35.29020,22.68270,16.195200,19.235400,24.257000,22.591900,34.7132000,44.7643000,39.4429000,40.623400,36.0594000,24.6428000,23.8761000,16.2003000,cyclic

25.7836,34.1285,42.6593,37.1762,35.9612,34.3068,32.1078,29.7494,25.0472,17.4549,24.6516,25.31140,22.9948,30.2558,25.9548,28.4260,34.5555,40.3858,39.6422,40.5662,32.6122,34.09110,26.03260,25.66790,26.54530,17.33820,24.97950,20.13390,27.54180,36.61170,31.85510,37.94670,39.73590,33.53540,36.60710,37.47910,32.61210,22.26150,20.66200,16.12350,24.54710,27.68630,21.74720,27.19760,31.25890,40.56940,37.06710,34.46480,34.729900,33.371400,23.059600,30.162200,22.0215000,22.2164000,14.8119000,19.356700,24.5075000,34.4315000,32.1550000,34.8388000,cyclic

25.8699,39.1949,36.9079,47.0517,47.3839,40.7405,42.4937,30.2818,25.8342,17.6500,16.0044,17.89500,13.3209,19.0447,27.4401,31.9108,39.2084,43.6215,41.5669,44.8149,44.9214,35.42170,35.47720,23.19040,17.85890,14.68440,23.50360,23.14080,21.74550,30.81600,31.36050,37.01510,38.09390,46.68810,47.68130,43.77700,39.65160,31.70130,23.76660,22.26500,22.65360,22.32710,19.19450,21.16280,29.60240,27.56270,36.24380,38.85920,44.233500,42.351700,42.160100,40.172100,30.0935000,21.0920000,25.1925000,13.096300,18.1111000,14.7535000,27.3859000,27.0259000,cyclic

30.8890,32.4894,37.0183,39.6446,45.9137,31.5081,21.6369,21.9437,16.3393,11.6047,23.1959,26.45950,42.8419,40.7642,45.4687,45.2996,37.1222,23.2974,21.2917,12.3005,12.0308,23.39420,28.88080,37.38180,37.31720,45.07260,35.78720,39.55480,28.42350,14.68570,18.11180,15.18530,26.37770,27.79500,35.07960,37.00530,37.85530,37.92980,36.43970,25.02170,16.13110,18.66360,18.48880,25.01120,23.51260,42.73190,42.59880,47.65080,36.175500,39.034500,25.057700,21.817900,10.8131000,22.5345000,21.1824000,31.802200,31.9355000,37.5677000,46.9366000,35.4290000,cyclic

28.0747,41.7835,42.1198,38.7345,44.3196,34.3157,32.2124,31.8679,24.3011,14.5474,17.1777,22.27890,24.3573,31.0105,31.4443,34.8370,46.5501,48.3011,38.8587,42.3626,35.6567,31.49850,19.79380,12.12360,15.37120,12.43590,15.76260,24.67880,32.59730,43.00440,36.61630,38.93460,42.95400,34.95660,36.18320,28.17650,16.32580,14.98770,10.67970,22.72780,24.07530,24.05770,36.61620,43.98240,39.19770,40.11770,40.07760,34.75180,34.017800,23.749500,18.374300,12.251100,15.5389000,18.6989000,28.9726000,24.044400,39.4043000,38.0344000,46.4582000,44.4323000,cyclic

33.6696,38.6754,39.7419,41.9887,37.2908,43.9746,31.9092,25.8783,31.0801,15.8582,13.9495,23.09650,19.9830,21.6921,31.5791,38.5696,33.3758,38.8434,41.9360,33.5336,39.1946,32.89670,25.34290,18.52270,15.08940,17.77100,22.61420,25.31270,23.68680,29.00990,41.99500,35.71160,40.87160,41.66920,32.15620,25.16220,24.97990,23.70530,18.41340,20.97540,14.90590,26.17100,30.16460,27.81820,35.08280,39.51360,37.85050,33.96730,32.337500,34.976800,26.588700,28.078500,19.5970000,24.6693000,23.0980000,25.685000,28.2153000,34.9395000,36.9095000,39.7494000,cyclic

30.5729,41.0741,44.9793,44.9217,43.2718,39.7130,33.0965,31.0122,26.0301,22.1912,16.8196,21.08940,29.1007,27.7625,41.4299,42.2451,35.9468,44.8676,35.8214,24.7753,29.2435,20.68630,12.38070,25.88500,18.87270,26.38070,39.69610,40.66560,40.69310,35.24860,31.45810,28.82100,24.01460,19.60800,13.01710,13.59150,26.84070,26.26500,26.93100,41.89420,38.72300,42.73030,39.03640,30.81680,24.17980,25.61810,14.16420,16.67440,14.106800,24.788900,29.087500,31.482300,36.3266000,46.8327000,46.5440000,38.816800,32.5324000,24.3530000,19.7201000,12.7513000,cyclic

31.3987,24.9653,28.7758,28.0515,29.2066,27.7721,37.1089,28.8364,30.3375,32.2440,37.5035,26.54410,36.0212,28.4489,36.3764,29.9429,38.1711,28.0999,30.2058,32.9660,38.7074,32.16410,38.02300,39.06650,32.14280,36.47590,31.93060,30.50720,33.03310,35.11700,30.74800,37.88700,31.35000,35.47520,38.28500,38.03300,41.60040,32.72020,43.21260,40.11860,44.52040,41.82850,38.79620,40.00530,35.30260,38.63830,38.79500,46.24530,37.346000,40.433500,35.760500,38.230600,42.7972000,45.1616000,46.5000000,47.892700,39.6977000,47.7654000,46.5461000,44.9522000,increasing

31.8423,33.3021,32.3712,30.4253,31.1032,27.9209,28.0685,31.6294,30.8263,31.6236,31.6596,28.93340,28.4097,30.9990,32.7143,31.1408,34.8166,31.4493,38.5340,36.0718,39.5278,37.48570,38.50540,36.72370,41.70280,38.96890,34.84910,32.80990,41.12600,33.75590,36.35140,33.01820,32.93700,38.99250,38.01940,39.33700,44.12770,37.28540,39.67780,34.88230,39.19710,38.61730,42.21680,38.77600,45.81560,35.77990,38.40990,44.94900,39.094000,46.217000,45.305600,40.779300,43.6028000,42.1233000,38.6905000,42.768500,39.8767000,45.9186000,41.1792000,44.3473000,increasing

33.7860,29.4283,27.3768,37.3424,26.0134,36.2028,31.0243,37.7853,35.7543,36.9530,32.4006,37.25760,37.5364,40.4136,33.8632,33.2537,43.2327,40.0221,34.1173,38.4532,42.5647,37.47660,37.26590,43.04380,39.42820,43.56320,45.80740,49.26520,40.01350,43.10080,40.96740,47.68980,47.24990,49.21360,43.99070,51.43910,49.91150,53.27860,45.19290,45.81250,48.88480,55.93360,50.82270,53.76130,48.76720,57.68190,58.60010,54.35360,57.292200,50.088200,55.552500,50.929300,56.8585000,54.5623000,53.5783000,62.183800,62.8526000,57.1975000,63.8281000,56.1269000,increasing

24.9438,31.2313,27.1868,29.4919,32.5623,27.9714,32.5903,32.2162,34.9671,40.1439,37.8224,37.34280,36.9154,32.3087,38.2306,36.7636,38.6706,33.7404,42.3095,34.9196,39.4181,39.43800,45.27910,39.31990,43.14820,36.09690,36.90490,44.59560,47.82870,42.11110,39.42790,46.56850,40.80660,44.65800,45.11530,44.59020,41.42340,47.83470,53.85720,44.56470,45.32380,54.72470,44.23370,44.97660,55.83760,52.97110,54.40260,54.43720,56.912300,55.365600,49.803400,50.875000,52.8169000,60.4592000,54.8577000,51.209800,53.1535000,56.9139000,57.1934000,57.2379000,increasing

28.1121,36.3293,29.4486,36.2299,36.3084,27.1836,33.3193,30.7454,27.2486,35.6898,28.3023,34.41490,36.1121,32.1317,38.5204,31.5615,30.0991,35.5261,34.4978,33.9079,41.7105,40.17280,40.69530,36.23420,32.53400,40.75300,43.67660,40.68740,32.39730,37.51580,44.22630,34.29620,33.85020,41.49310,37.19800,38.89840,42.43240,45.51730,45.81720,45.83440,39.45130,41.13740,42.35210,38.84680,41.13520,47.21660,38.30260,49.90330,46.980200,49.810900,43.662500,42.260300,49.1265000,47.7338000,46.0390000,46.804200,52.0079000,43.2460000,46.1068000,45.1586000,increasing

33.8521,29.3957,31.5708,31.1028,25.3776,31.4809,36.1373,32.8189,37.5624,31.6066,35.3645,34.94520,38.5599,36.8803,38.5829,31.8456,32.3580,31.9840,35.6291,35.8510,30.4303,35.64090,33.51370,34.93420,35.82120,35.54920,36.52610,35.85970,35.52820,42.82870,40.83260,39.76850,39.15540,43.73470,36.43710,43.82200,39.38140,41.55430,39.43230,36.20120,40.50880,38.63800,39.10370,41.98030,42.66640,43.18470,39.25370,42.77730,43.708300,46.995000,42.205200,44.299500,42.6413000,46.7800000,46.5499000,42.478200,46.4594000,43.2089000,51.5067000,41.9907000,increasing

24.3085,25.0208,28.8281,36.8007,35.2880,31.4105,36.0205,31.5055,28.0319,32.3991,40.0655,30.90850,40.8476,39.5119,42.1863,38.2533,37.2412,31.9399,32.4066,41.9704,38.0374,43.01090,38.48230,38.84650,35.32630,46.82350,40.33210,39.54250,43.59470,47.02120,48.15910,40.29240,47.75240,41.68740,46.82470,46.89590,46.97770,49.74720,44.49740,50.59900,50.35660,53.34570,48.47110,54.01310,54.78460,53.62670,49.75060,46.66920,53.624600,58.283800,55.884000,52.416600,58.4628000,53.9063000,61.1162000,52.002100,50.0944000,58.2543000,53.5134000,59.4715000,increasing

24.3698,27.8755,30.7940,36.7516,30.1614,34.2076,30.7986,37.8020,33.6575,37.9637,34.2014,31.48900,33.0737,29.0628,39.3386,40.3215,34.6842,38.0191,41.2990,41.7387,31.5350,38.85910,35.89470,35.92580,42.16180,33.02300,34.17960,33.84050,39.71220,40.88460,41.26930,44.04320,41.09830,46.37910,43.45810,46.66780,42.18430,42.52970,41.61190,45.16530,44.56370,42.87100,42.46550,39.75850,40.43000,50.12190,45.81210,49.33470,44.665700,51.675100,47.506200,49.791300,52.6863000,45.2849000,48.1314000,51.816700,49.2607000,44.1940000,51.1619000,53.7576000,increasing

32.1313,31.7108,35.7934,27.4192,27.6166,33.0543,36.0639,36.9642,29.0582,30.3856,38.7646,32.31320,32.5084,38.5142,32.6819,37.7119,35.5316,40.3590,39.9454,44.0302,44.1600,39.77790,37.26050,42.00120,40.86480,38.83550,43.65660,37.24660,43.26380,43.67460,38.19510,45.96060,40.36110,40.70580,50.95920,52.07100,44.35010,47.27050,42.64300,45.08670,44.75940,46.13890,48.42070,47.24840,54.84860,52.39140,57.01720,56.66270,49.071000,49.841000,52.533700,55.698200,53.6990000,57.5873000,50.9336000,59.454400,57.0699000,51.8196000,53.3589000,52.7609000,increasing

35.3004,32.6963,26.8720,36.7859,29.2162,33.5323,38.1741,34.5968,27.9764,33.2321,31.1204,37.32440,39.4750,40.4809,32.9652,37.9257,35.1615,43.2849,41.7152,41.9863,41.5770,42.71110,34.71620,37.45030,40.13520,36.16610,44.38390,39.67440,38.02680,40.84140,41.24180,40.71390,41.37210,49.40190,44.29290,46.71410,40.81340,44.64040,42.46110,44.35130,53.52900,49.40890,50.86220,44.10220,55.09940,49.75880,54.10020,53.31150,49.771700,56.384700,52.057200,54.641800,52.3832000,58.0834000,56.6337000,59.472500,50.0009000,60.1209000,50.3453000,59.1334000,increasing

30.2515,28.6556,36.2890,26.3907,35.7298,35.9366,36.1815,27.9742,28.5137,33.1142,29.3176,32.04420,32.9692,28.5075,29.2677,32.7244,28.3996,36.7392,32.2871,35.1907,35.4984,37.47410,40.32600,36.27920,37.65410,32.51340,41.66460,35.94840,38.30930,43.68690,36.79050,33.35230,44.16910,44.39830,34.68760,39.47830,34.80330,40.29070,34.95130,36.03830,45.36280,39.19790,41.23380,44.93720,37.89620,41.60660,37.20360,45.46980,36.945100,44.495900,42.715300,47.971300,48.4778000,45.3876000,49.0176000,49.043000,45.3036000,39.4619000,46.9561000,44.7084000,increasing

28.4257,26.9938,26.9668,30.8470,35.5150,34.0646,33.1163,27.1808,37.2714,36.2559,29.6748,36.60510,35.1412,39.0806,36.7262,39.4162,32.7800,35.5054,33.4954,37.0514,34.0591,31.47590,39.70850,32.12670,32.26490,37.71580,33.40000,41.86940,43.50120,37.20100,37.96210,37.02620,38.77550,39.99230,43.38450,41.26620,44.38410,42.29480,46.34280,42.49790,36.44190,37.53130,42.55870,47.38380,43.57150,40.68870,39.48360,38.76700,47.494600,45.102300,43.065500,46.966400,47.4131000,41.3982000,50.5510000,46.523200,46.3846000,41.8187000,51.2098000,45.7781000,increasing

29.7404,25.5891,27.5920,26.8033,26.7920,37.2971,31.5954,35.2787,35.9409,31.3922,34.2783,36.09390,35.6310,40.2588,41.3602,34.3746,33.8735,35.8735,34.5659,37.0087,39.5055,41.59990,40.85160,38.99760,38.45710,36.43610,42.12360,43.11190,38.56810,38.65330,44.70010,45.53890,47.96920,39.80130,44.16500,46.55940,38.53720,43.64170,48.43660,43.01170,48.22490,49.46140,51.13010,49.54380,52.62340,41.79610,45.83590,45.24850,48.349700,54.633000,45.593600,49.111600,50.8138000,47.2456000,53.7837000,52.405200,51.8714000,56.8128000,46.9879000,47.5532000,increasing

28.1599,24.2887,25.8051,34.9801,25.1347,26.7568,27.3727,36.4123,36.1388,27.7068,32.4880,29.09130,35.0191,37.6617,38.9191,33.9834,30.3770,38.9289,33.2863,31.8917,35.2023,36.09580,33.60720,35.86790,31.63660,36.89040,39.92560,42.28400,35.03770,35.97530,36.29410,32.40610,42.62080,32.14410,36.96280,33.87900,43.04490,43.18520,43.28380,40.93770,40.68580,40.58530,36.54930,43.41010,42.32840,45.09910,41.73880,35.53220,44.260700,40.630400,38.428300,38.040200,39.6954000,43.7154000,42.6318000,40.664700,48.4025000,46.2154000,39.5707000,42.8827000,increasing

33.7317,28.6552,25.6557,31.9649,28.9012,31.4115,33.6236,32.7951,37.2160,36.4011,35.1056,37.77230,38.7843,32.8908,38.8768,36.7014,33.8543,32.9285,36.6025,37.3403,32.8377,42.60650,36.40270,38.41430,36.48630,38.80380,43.88720,39.88080,36.68340,40.52050,36.16270,38.17980,38.21650,45.05370,40.49690,44.44150,47.77180,38.46420,38.24280,49.32430,42.54510,43.10510,46.36890,44.65470,45.20550,50.66930,49.06970,49.60510,40.852000,44.198400,47.569100,47.021600,43.1834000,53.7640000,44.9842000,54.396400,45.5357000,52.1732000,53.8730000,54.6019000,increasing

35.4319,30.6099,26.0883,25.6740,29.1478,35.0537,31.8181,36.4696,30.9723,30.3527,34.8603,39.27530,39.1151,40.4708,33.8821,36.9924,42.1518,41.6630,39.5367,41.0283,38.2065,44.80350,45.57610,45.15010,42.69150,43.58960,41.34920,43.64280,47.37620,48.59680,43.50160,39.99490,43.96380,48.12650,46.47730,46.48710,50.89370,43.62490,50.12720,44.98240,51.98370,48.74400,51.99640,53.68380,50.35120,55.43010,54.30160,53.56310,49.971200,48.637400,57.391200,51.595300,60.0089000,61.0191000,53.6074000,58.560800,54.6142000,60.3993000,53.5110000,53.9953000,increasing

29.6489,33.0960,35.7914,36.1340,35.4777,31.3674,28.5086,26.3133,29.4857,28.9099,31.5858,33.46740,31.8387,31.5545,39.1221,34.5039,35.6500,29.7436,32.0648,31.2191,39.1800,35.80050,30.34690,39.77630,36.78820,40.37630,38.54270,38.65620,38.20740,40.36550,41.83730,42.41420,35.28940,43.90800,34.64270,41.40420,45.95590,36.30650,46.13400,34.97160,46.20740,41.10300,36.73490,42.67020,40.25540,43.55370,38.95760,44.24620,43.532300,43.102700,43.593200,45.803500,48.1441000,50.2292000,40.7608000,42.395200,46.3509000,41.5778000,41.7070000,50.3943000,increasing

32.7090,28.7450,35.3284,27.4425,36.0992,37.8613,33.6601,27.1943,39.3149,34.1156,32.8904,33.90010,38.2144,37.6729,39.5599,37.4166,40.8161,37.5745,41.2362,36.4806,40.2425,44.32880,42.78330,33.68380,43.34300,35.63120,38.16920,43.34720,36.53950,42.28010,43.02060,37.46620,41.19370,37.72880,42.41140,49.71040,43.77820,46.79660,51.29150,49.78210,49.40910,52.75400,45.77590,48.77810,44.02720,46.10360,46.93590,47.86230,53.618200,46.967000,55.142600,50.229000,49.6607000,47.3067000,56.4414000,49.496400,57.6536000,53.8531000,51.7051000,58.0728000,increasing

32.4244,27.8671,26.9347,34.6701,36.8598,33.8218,29.6387,25.8155,34.3915,36.8030,26.9604,31.27110,32.4836,34.3538,32.6433,32.7952,34.9383,29.4560,36.6924,33.4479,35.1411,40.26600,31.81180,39.93870,40.44650,40.49790,31.31810,34.46400,31.81260,33.88590,33.76910,34.18800,33.54600,38.98410,39.98110,41.69600,40.83590,43.34760,41.58640,32.69780,40.09430,40.27080,38.65870,37.01130,38.25390,38.66700,41.66780,37.94710,35.214200,38.939200,43.088800,46.944500,36.0740000,45.9129000,46.2889000,42.487400,37.3510000,39.4900000,40.7561000,45.9159000,increasing

33.0997,34.4534,34.5409,28.9516,28.2286,26.7665,29.7734,37.5556,34.0190,39.1789,34.4515,33.08150,33.6427,36.7040,30.9086,33.3063,37.3242,32.6466,33.8072,41.0878,34.3329,35.58450,46.13850,39.49050,45.21260,44.59940,38.93700,48.13080,38.47270,41.99190,46.83340,48.59840,47.54350,47.03210,44.40880,50.06040,47.65560,47.61860,44.42500,42.74110,48.77390,53.88600,46.80100,50.22950,48.48310,54.54120,50.78070,52.35610,48.260300,47.769400,47.947600,49.767300,53.7859000,59.8488000,52.1168000,53.974300,58.1713000,58.5956000,59.6823000,57.4005000,increasing

31.2383,27.9815,27.3265,34.0107,28.4496,33.1527,29.8152,32.0028,32.7252,30.3241,30.6407,34.13640,32.0059,29.5904,35.6453,40.8474,37.2825,39.3034,34.1874,34.8056,37.7306,33.70340,43.59820,41.58010,42.82840,44.66750,46.02050,43.86640,46.37650,42.52590,40.62050,42.94960,42.15240,47.03470,43.08390,49.68730,46.44860,49.22710,50.82270,45.99760,52.67040,52.86630,46.46650,48.08670,53.73280,44.85170,46.03100,47.67770,45.401000,46.873000,47.744500,46.706800,50.0508000,57.6604000,56.3863000,58.012500,49.9253000,50.1608000,51.1472000,58.8556000,increasing

35.6912,33.7010,32.2330,35.7342,32.7592,36.0698,35.5339,26.6311,27.1744,31.7971,30.7375,28.49210,32.0661,36.3311,29.6023,30.2763,37.9305,31.5840,39.6758,35.1790,35.8934,36.02900,36.00200,32.68840,30.84330,36.72260,34.19960,39.57590,40.29910,36.32010,35.14360,32.70440,32.75960,40.98690,38.67470,35.75370,42.05970,37.70870,40.97600,38.34830,38.45830,39.59170,44.56580,33.76020,33.64060,43.10400,43.68990,34.16000,36.457800,36.008200,38.121700,36.729700,35.7692000,44.3307000,38.1539000,40.280600,36.3232000,44.2678000,41.5968000,37.5447000,increasing

27.4680,29.3275,34.4570,37.3704,26.9016,36.2244,35.8864,33.6723,39.5308,31.5348,29.0574,36.77210,33.4310,30.2875,36.6458,34.0652,42.5886,32.2460,36.9720,43.4529,40.4034,41.91400,43.86080,43.72450,35.73250,46.64140,47.48990,45.22180,48.90590,41.94180,42.21750,43.96130,40.29520,42.73450,48.50960,41.58040,50.51500,49.29680,42.10870,42.75010,47.25140,51.03170,46.51410,55.99220,50.65710,48.87410,49.22320,57.66870,56.373000,47.070100,57.971600,53.390800,51.3581000,55.3250000,53.6860000,52.205900,50.7064000,52.0522000,60.1198000,51.7195000,increasing

29.4393,34.0155,25.0317,33.5280,24.9871,27.8370,36.5466,36.6776,33.3098,26.5404,27.5141,36.82710,34.3582,28.5865,37.1974,34.8548,36.4987,30.0073,32.1477,32.5218,35.3956,34.95930,32.47680,34.20040,34.39090,38.19120,33.59060,36.49740,41.03610,30.94560,38.12500,36.23700,32.61980,39.69090,37.51360,33.10470,33.96900,44.64290,41.34040,33.35180,35.64500,40.16390,42.03300,42.89660,40.20110,35.87190,37.11450,44.19070,36.834500,43.947400,44.713000,41.449100,47.6899000,44.0029000,42.0026000,48.277100,46.1509000,43.1998000,39.0435000,42.1380000,increasing

28.0805,35.0183,34.4413,33.2845,36.9856,35.0186,28.7189,35.1502,28.5626,32.7264,32.1369,39.28320,31.4445,29.8179,35.6533,30.7001,42.4316,41.9618,40.2365,37.0526,37.3044,43.81840,36.85550,33.73510,34.39780,44.54950,40.17180,36.84170,39.84360,37.00050,43.94420,45.92230,46.32460,39.03810,48.94080,45.98830,46.61580,42.40330,43.39800,43.57120,41.22120,51.46330,50.71770,45.46160,49.51780,51.29130,52.25560,51.19490,55.583500,51.351900,56.310300,52.143700,54.5438000,56.2597000,48.9725000,48.114900,58.4278000,49.7246000,49.8126000,50.2502000,increasing

34.3446,30.8316,31.7282,33.2087,28.9381,37.8676,31.4129,34.4926,34.8031,37.4833,28.7040,37.57920,36.7300,40.3650,42.2197,33.1297,37.5013,35.6559,33.8402,40.7250,40.0958,39.83170,40.35000,34.31980,44.20520,42.47060,36.80430,46.80420,46.91280,47.84170,41.89520,41.91920,43.39200,44.22360,43.03510,50.26480,41.54610,51.74510,46.87090,49.34580,50.34450,44.56100,49.53550,48.29930,43.74450,54.57630,51.86380,49.77640,52.485200,47.983300,58.269400,48.790500,48.7111000,50.2804000,52.1461000,53.870800,52.4796000,50.8666000,54.9610000,61.7070000,increasing

27.2778,29.8113,27.1318,24.7666,35.9647,33.2965,33.4248,28.5974,30.3351,31.2874,31.9445,35.63620,29.1589,28.2079,37.7905,29.7823,35.2679,37.6611,34.1102,31.8460,33.3598,30.35340,39.57510,30.98810,34.73530,42.04850,32.70660,32.75400,36.98230,31.29230,37.26000,33.05290,37.36150,33.28910,41.14400,34.27530,40.10530,43.24370,41.05220,45.26570,39.95650,43.18560,41.71200,36.94560,42.48630,38.78000,37.20360,35.96470,43.356100,38.818100,43.910100,39.385600,39.0952000,48.4550000,44.0903000,41.070400,39.6853000,44.9884000,42.0044000,45.3073000,increasing

28.0361,28.2934,30.4948,28.3946,36.8872,37.7666,33.5699,30.6985,33.6189,37.5480,32.7712,31.03450,29.2692,36.3417,38.9863,36.1579,35.7256,40.3936,34.0946,32.3979,39.3889,43.76280,37.75610,33.47270,39.72160,40.52210,36.21850,36.86000,37.24760,44.21880,45.77020,45.52450,42.06630,45.78280,47.98460,41.07040,47.60800,39.61610,45.32480,41.05130,40.70090,49.04810,46.44840,42.27380,52.83640,52.25610,49.28260,55.02880,46.941700,52.705200,47.810400,54.150700,53.6787000,50.8037000,46.4050000,51.839000,50.7424000,52.5322000,47.4843000,57.9786000,increasing

27.5606,31.8836,36.1555,35.1986,28.7735,33.6180,33.3357,30.8500,38.7700,30.6200,29.8724,31.21510,31.1634,40.0553,33.8983,31.5504,39.4361,42.0960,37.5231,35.0382,37.2912,39.53940,38.02330,38.85580,36.09300,43.75140,39.40660,43.02010,41.79000,48.97180,40.74360,50.79420,49.18140,51.01950,47.74540,47.49580,52.84850,52.10460,53.80930,46.82790,48.04600,47.61760,51.07870,47.17120,49.01510,56.93430,53.84170,47.12640,49.875900,49.710400,50.410000,59.013300,51.8200000,58.3331000,58.3401000,53.012300,57.7080000,51.2417000,54.7396000,59.4515000,increasing

33.2679,35.6759,31.9187,36.8708,25.7097,30.7051,30.0347,31.0635,34.3690,28.0166,37.3368,32.70190,39.3954,30.1284,30.8608,30.5653,32.0109,40.2790,40.0966,41.1749,38.7573,33.30060,43.35010,42.16630,46.12400,44.86720,38.42340,44.53440,38.00400,42.57750,45.81650,42.41440,39.56710,42.51350,49.34650,42.31660,43.08500,50.49890,41.51180,42.84790,46.21030,51.04310,46.13500,46.50970,54.18180,44.34630,44.94690,46.79790,47.833600,53.528600,53.670800,48.133700,57.6695000,54.3242000,57.6834000,49.812500,57.0884000,50.2307000,52.7945000,51.5064000,increasing

27.0362,31.8087,33.7103,31.5795,31.8397,28.5000,29.6826,34.8400,27.4564,35.8762,37.0827,39.20020,29.8161,29.3745,29.8381,31.0861,36.1436,33.4946,36.3367,34.8118,36.1365,41.64050,38.46500,43.94740,32.84790,39.20580,42.23220,39.57840,43.56990,38.52930,40.59170,43.17890,44.99100,40.36010,40.30590,37.52260,37.49000,47.04670,41.92420,40.28840,48.43710,42.10130,48.45430,43.44230,44.80520,49.31080,51.97110,42.89510,44.252100,41.654200,49.667100,52.008600,46.0154000,53.8575000,50.6243000,46.693400,46.7181000,52.2497000,52.6182000,48.5283000,increasing

